layer,feature_id,active_fraction_wrong,active_fraction_correct,fraction_diff_correct_minus_wrong,abs_fraction_diff,total_active_count
12,99,0.08502772643253234,0.13493530499075784,0.0499075785582255,0.0499075785582255,119
12,3404,0.08872458410351201,0.1367837338262477,0.048059149722735686,0.048059149722735686,122
12,5321,0.04805914972273567,0.09611829944547134,0.04805914972273567,0.04805914972273567,78
12,176,0.3049907578558225,0.3512014787430684,0.04621072088724587,0.04621072088724587,355
15,621,0.589648798521257,0.4232902033271719,-0.16635859519408508,0.16635859519408508,548
15,1468,0.09796672828096119,0.24399260628465805,0.14602587800369687,0.14602587800369687,185
15,297,0.2754158964879852,0.1645101663585952,-0.11090573012939,0.11090573012939,238
15,319,0.10536044362292052,0.21626617375231053,0.11090573012939,0.11090573012939,174
15,1136,0.038817005545286505,0.14417744916820702,0.10536044362292052,0.10536044362292052,99
15,3404,0.12384473197781885,0.22735674676524953,0.10351201478743068,0.10351201478743068,190
15,7143,0.133086876155268,0.2199630314232902,0.0868761552680222,0.0868761552680222,191
15,289,0.12199630314232902,0.20702402957486138,0.08502772643253236,0.08502772643253236,178
15,664,0.17005545286506468,0.08502772643253234,-0.08502772643253234,0.08502772643253234,138
15,15824,0.05545286506469501,0.14048059149722736,0.08502772643253234,0.08502772643253234,106
15,526,0.43068391866913125,0.36044362292051757,-0.07024029574861368,0.07024029574861368,428
15,1892,0.2255083179297597,0.28835489833641403,0.06284658040665433,0.06284658040665433,278
15,1302,0.27911275415896486,0.22181146025878004,-0.05730129390018482,0.05730129390018482,271
15,190,0.16266173752310537,0.10720887245841035,-0.05545286506469502,0.05545286506469502,146
15,554,0.04805914972273567,0.10351201478743069,0.05545286506469502,0.05545286506469502,82
15,2344,0.08133086876155268,0.027726432532347505,-0.053604436229205174,0.053604436229205174,59
15,663,0.2199630314232902,0.16820702402957485,-0.05175600739371536,0.05175600739371536,210
15,160,0.09057301293900184,0.038817005545286505,-0.05175600739371534,0.05175600739371534,70
15,10798,0.08687615526802218,0.036968576709796676,-0.04990757855822551,0.04990757855822551,67
15,626,0.07578558225508318,0.12384473197781885,0.04805914972273567,0.04805914972273567,108
15,2754,0.066543438077634,0.11460258780036968,0.04805914972273567,0.04805914972273567,98
15,467,0.10166358595194085,0.1478743068391867,0.04621072088724586,0.04621072088724586,135
15,2437,0.09242144177449169,0.13863216266173753,0.04621072088724584,0.04621072088724584,125
15,4152,0.07393715341959335,0.12014787430683918,0.04621072088724583,0.04621072088724583,105
15,99,0.08872458410351201,0.133086876155268,0.044362292051756,0.044362292051756,120
18,456,0.2809611829944547,0.4565619223659889,0.1756007393715342,0.1756007393715342,399
18,1664,0.2809611829944547,0.4232902033271719,0.14232902033271716,0.14232902033271716,381
18,621,0.42513863216266173,0.29390018484288355,-0.13123844731977818,0.13123844731977818,389
18,15497,0.09057301293900184,0.19963031423290203,0.10905730129390019,0.10905730129390019,157
18,647,0.133086876155268,0.24029574861367836,0.10720887245841035,0.10720887245841035,202
18,493,0.05730129390018484,0.1478743068391867,0.09057301293900186,0.09057301293900186,111
18,2578,0.15526802218114602,0.06469500924214418,-0.09057301293900184,0.09057301293900184,119
18,126,0.12754158964879853,0.21072088724584104,0.08317929759704251,0.08317929759704251,183
18,4929,0.04251386321626617,0.11645101663585952,0.07393715341959335,0.07393715341959335,86
18,7619,0.09981515711645102,0.17375231053604437,0.07393715341959335,0.07393715341959335,148
18,5502,0.09242144177449169,0.16266173752310537,0.07024029574861368,0.07024029574861368,138
18,578,0.3290203327171904,0.3955637707948244,0.06654343807763402,0.06654343807763402,392
18,1760,0.066543438077634,0.1256931608133087,0.05914972273567469,0.05914972273567469,104
18,12498,0.005545286506469501,0.06469500924214418,0.059149722735674676,0.059149722735674676,38
18,5229,0.10166358595194085,0.04436229205175601,-0.05730129390018484,0.05730129390018484,79
18,495,0.05545286506469501,0.10905730129390019,0.05360443622920518,0.05360443622920518,89
18,14621,0.08317929759704251,0.031423290203327174,-0.05175600739371534,0.05175600739371534,62
18,15501,0.018484288354898338,0.06839186691312385,0.049907578558225515,0.049907578558225515,47
18,2784,0.036968576709796676,0.08687615526802218,0.04990757855822551,0.04990757855822551,67
18,1652,0.17190388170055454,0.22181146025878004,0.0499075785582255,0.0499075785582255,213
18,1302,0.2920517560073937,0.24214417744916822,-0.049907578558225474,0.049907578558225474,289
18,749,0.11829944547134935,0.16635859519408502,0.04805914972273567,0.04805914972273567,154
18,16081,0.005545286506469501,0.053604436229205174,0.04805914972273567,0.04805914972273567,32
18,158,0.05545286506469501,0.009242144177449169,-0.04621072088724584,0.04621072088724584,35
18,265,0.04621072088724584,0.0018484288354898336,-0.04436229205175601,0.04436229205175601,26
